prob,loss,y_true,member,source
0.99623495,0.0037721521,1.0,1,shadow_train
0.16289595,0.17780687,0.0,1,shadow_train
0.4779902,0.738165,1.0,1,shadow_train
0.6449716,1.0355575,0.0,1,shadow_train
0.46466547,0.62486345,0.0,1,shadow_train
0.44546068,0.8086463,1.0,1,shadow_train
0.9930745,0.0069496157,1.0,1,shadow_train
0.79257035,1.572963,0.0,1,shadow_train
0.7473099,0.29127526,1.0,1,shadow_train
0.22161485,0.25053382,0.0,1,shadow_train
0.7095667,0.3431008,1.0,1,shadow_train
0.9780493,0.022195224,1.0,1,shadow_train
0.30291602,0.36084947,0.0,1,shadow_train
0.24654359,1.4002165,1.0,1,shadow_train
0.15851521,0.17258735,0.0,1,shadow_train
0.57763463,0.54881376,1.0,1,shadow_train
0.56667197,0.83626026,0.0,1,shadow_train
0.9183232,0.08520587,1.0,1,shadow_train
0.4287774,0.8468174,1.0,1,shadow_train
0.26909596,0.3134731,0.0,1,shadow_train
0.3639507,0.45247924,0.0,1,shadow_train
0.9828606,0.017287955,1.0,1,shadow_train
0.61249286,0.49021798,1.0,1,shadow_train
0.9939643,0.0060539735,1.0,1,shadow_train
0.26531762,0.30831704,0.0,1,shadow_train
0.91802245,0.085533425,1.0,1,shadow_train
0.24090128,1.4233681,1.0,1,shadow_train
0.7357439,0.3068732,1.0,1,shadow_train
0.2609323,1.3434943,1.0,1,shadow_train
0.8624026,0.14803305,1.0,1,shadow_train
0.86024183,0.15054172,1.0,1,shadow_train
0.3777667,0.47444022,0.0,1,shadow_train
0.27271846,0.31844154,0.0,1,shadow_train
0.38762745,0.4904145,0.0,1,shadow_train
0.94969165,0.05161792,1.0,1,shadow_train
0.9663952,0.03418242,1.0,1,shadow_train
0.9905131,0.009532201,1.0,1,shadow_train
0.28338954,0.33322293,0.0,1,shadow_train
0.42480332,0.55304325,0.0,1,shadow_train
0.9626759,0.038038444,1.0,1,shadow_train
0.93778706,0.06423238,1.0,1,shadow_train
0.6963789,0.3618614,1.0,1,shadow_train
0.26774827,0.31163093,0.0,1,shadow_train
0.71244603,0.3390511,1.0,1,shadow_train
0.3883343,0.9458887,1.0,1,shadow_train
0.2822724,1.2648827,1.0,1,shadow_train
0.5729683,0.8508971,0.0,1,shadow_train
0.24488565,0.2808861,0.0,1,shadow_train
0.2261225,0.25634167,0.0,1,shadow_train
0.881534,0.12609173,1.0,1,shadow_train
0.9516044,0.04960585,1.0,1,shadow_train
0.38626292,0.48818862,0.0,1,shadow_train
0.95888764,0.041981377,1.0,1,shadow_train
0.76048344,0.27380094,1.0,1,shadow_train
0.8952197,0.11068613,1.0,1,shadow_train
0.2533574,1.3729541,1.0,1,shadow_train
